baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,7.627253474028003e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,45,8,1,11,217.95942401976575,217.95942401976575,217.95942401976575,0.03,1,True,3.6753632657711646e-07,1,20278561,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,21.357801119798975,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,17,8,1,11,655.5379652351468,655.5379652351468,655.5379652351468,0.03,1,True,7.196487649788924e-07,1,20278561,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,510.6647630740105,510.6647630740105,510.6647630740105,0.03,1,True,6.797052466875077e-07,2,20286480,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,3.0141191546532187e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,48,8,1,11,189.3148460836351,189.3148460836351,189.3148460836351,0.03,1,True,3.7071978966072466e-07,2,20286480,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,19.898004404713152,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,17,8,1,11,426.0111429265087,426.0111429265087,426.0111429265087,0.03,1,True,4.389014129548569e-07,2,20286480,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,631.351179833619,631.351179833619,631.351179833619,0.03,1,True,6.797052466875077e-07,3,20294399,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,9.598354623749933e-21,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,50,8,1,11,253.238582370041,253.238582370041,253.238582370041,0.03,1,True,2.532237031465765e-07,3,20294399,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,20.79805454430462,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,16,8,1,11,765.375756091179,765.375756091179,765.375756091179,0.03,1,True,6.587860108868915e-07,3,20294399,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,479.58671641293535,479.58671641293535,479.58671641293535,0.03,1,True,6.797052466875077e-07,4,20302318,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,1.7364076677168958e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,52,8,1,11,231.59676881703254,231.59676881703254,231.59676881703254,0.03,1,True,4.1838159527316054e-07,4,20302318,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,12.203300740444828,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,16,8,1,11,265.6455722773308,265.6455722773308,265.6455722773308,0.03,1,True,3.496665729480952e-07,4,20302318,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,515.6449107336223,515.6449107336223,515.6449107336223,0.03,1,True,6.797052466875077e-07,5,20310237,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,3.9479108475588835e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,45,8,1,11,234.61835301121718,234.61835301121718,234.61835301121718,0.03,1,True,2.8183889632602415e-07,5,20310237,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,19.25655481930442,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,17,8,1,11,732.2725579872673,732.2725579872673,732.2725579872673,0.03,1,True,9.658632533094357e-07,5,20310237,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,494.80628976086183,494.80628976086183,494.80628976086183,0.03,1,True,6.797052466875077e-07,6,20318156,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,3.618645915397181e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,51,8,1,11,247.0253599471368,247.0253599471368,247.0253599471368,0.03,1,True,3.099991754572892e-07,6,20318156,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,10.075040481730056,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,17,8,1,11,566.3211478820652,566.3211478820652,566.3211478820652,0.03,1,True,4.437925451414126e-07,6,20318156,8
without_cooperation,Without cooperation,2,1000.0,7.281996140593669e+17,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,,8,1,11,587.3493520321829,587.3493520321829,587.3493520321829,0.03,1,True,6.797052466875077e-07,7,20326075,8
coarse_jcls,Coarse JCLS,2,1000.0,7.281996140593669e+17,5.322932569472864e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,9,False,8,48,8,1,11,286.5791416885869,286.5791416885869,286.5791416885869,0.03,1,True,3.440237775756834e-07,7,20326075,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,5.313923550288633e+17,14.587586706754625,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,1,10,False,40,19,8,1,11,1324.668992410572,1324.668992410572,1324.668992410572,0.03,1,True,8.421912064601599e-07,7,20326075,8
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,981.6897250759897,981.6897250759897,981.6897250759897,0.03,1,True,1.0893986603854016e-06,0,20271651,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,2.0105575179671562e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,45,10,1,13,352.21026199696314,352.21026199696314,352.21026199696314,0.03,1,True,2.892230115246007e-07,0,20271651,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,20.255967460665055,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,18,10,1,13,1770.9045354524112,1770.9045354524112,1770.9045354524112,0.03,1,True,1.6508465521475453e-06,0,20271651,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,1052.338448113563,1052.338448113563,1052.338448113563,0.03,1,True,1.0893986603854016e-06,1,20279570,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,3.1982044398100344e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,50,10,1,13,316.06509294442094,316.06509294442094,316.06509294442094,0.03,1,True,1.7670668456847355e-07,1,20279570,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,18.825637001934055,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,20,10,1,13,836.3805414225906,836.3805414225906,836.3805414225906,0.03,1,True,8.213082823608961e-07,1,20279570,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,1002.9108012456811,1002.9108012456811,1002.9108012456811,0.03,1,True,1.0893986603854016e-06,2,20287489,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,3.6258315617316285e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,49,10,1,13,350.3883672948957,350.3883672948957,350.3883672948957,0.03,1,True,2.0215990413695898e-07,2,20287489,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,20.89106182532607,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,19,10,1,13,678.2123896576445,678.2123896576445,678.2123896576445,0.03,1,True,5.80820650122254e-07,2,20287489,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,982.6742596280635,982.6742596280635,982.6742596280635,0.03,1,True,1.0893986603854016e-06,3,20295408,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,2.5637175833374107e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,38,10,1,13,370.7556605172371,370.7556605172371,370.7556605172371,0.03,1,True,2.582783744529028e-07,3,20295408,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,15.114526216886683,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,18,10,1,13,785.3691656309942,785.3691656309942,785.3691656309942,0.03,1,True,4.950085379818225e-07,3,20295408,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,1008.1056435092584,1008.1056435092584,1008.1056435092584,0.03,1,True,1.0893986603854016e-06,4,20303327,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,2.22480162167978e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,56,10,1,13,340.50924375653074,340.50924375653074,340.50924375653074,0.03,1,True,2.389127066365805e-07,4,20303327,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,23.590310924583154,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,18,10,1,13,427.0253518435333,427.0253518435333,427.0253518435333,0.03,1,True,1.749153650172365e-07,4,20303327,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,1083.2072346281536,1083.2072346281536,1083.2072346281536,0.03,1,True,1.0893986603854016e-06,5,20311246,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,2.4406108254283626e-20,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,49,10,1,13,301.29393154109323,301.29393154109323,301.29393154109323,0.03,1,True,1.5491065487117515e-07,5,20311246,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,28.201974189438925,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,15,10,1,13,682.4621058764466,682.4621058764466,682.4621058764466,0.03,1,True,4.852428811438453e-07,5,20311246,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,1099.7148098042749,1099.7148098042749,1099.7148098042749,0.03,1,True,1.0893986603854016e-06,6,20319165,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,1.5689079551992012e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,46,10,1,13,431.36262098262887,431.36262098262887,431.36262098262887,0.03,1,True,2.0665996400088875e-07,6,20319165,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,19.115718691681263,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,17,10,1,13,1180.5600963344648,1180.5600963344648,1180.5600963344648,0.03,1,True,8.675949198170229e-07,6,20319165,10
without_cooperation,Without cooperation,3,1000.0,9.113211869084853e+16,,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,,10,1,13,983.8346717383628,983.8346717383628,983.8346717383628,0.03,1,True,1.0893986603854016e-06,7,20327084,10
coarse_jcls,Coarse JCLS,3,1000.0,9.113211869084853e+16,1.2345485943720664e-19,rank_deficient_diagnostic,fig5_synchronization_vs_satellites,2,11,False,10,38,10,1,13,383.2764985698412,383.2764985698412,383.2764985698412,0.03,1,True,2.4844624312300825e-07,7,20327084,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,6.318310559733937e+16,21.90955283133008,finite_crlb,fig5_synchronization_vs_satellites,0,13,True,50,19,10,1,13,1042.3274931574397,1042.3274931574397,1042.3274931574397,0.03,1,True,5.378130840222864e-07,7,20327084,10
