baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,480.32481840436134,480.32481840436134,480.32481840436134,0.03,1,True,1.2266229730785768e-06,1,20278560,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,1.1732437241329293e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,46,8,1,11,314.00879148597113,314.00879148597113,314.00879148597113,0.03,1,True,4.191599921871434e-07,1,20278560,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,22.5918475950267,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,18,8,1,11,1441.3317390828006,1441.3317390828006,1441.3317390828006,0.03,1,True,6.846447558507201e-07,1,20278560,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,348.4645138096521,348.4645138096521,348.4645138096521,0.03,1,True,1.2266229730785768e-06,2,20286479,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,4.600636799248942e-23,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,46,8,1,11,324.28863196852143,324.28863196852143,324.28863196852143,0.03,1,True,5.526544243967906e-07,2,20286479,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,15.437983244354514,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,21,8,1,11,823.6858446361169,823.6858446361169,823.6858446361169,0.03,1,True,1.1644283554814303e-06,2,20286479,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,495.6536308896643,495.6536308896643,495.6536308896643,0.03,1,True,1.2266229730785768e-06,3,20294398,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,6.528328370836429e-19,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,49,8,1,11,322.7407776937521,322.7407776937521,322.7407776937521,0.03,1,True,4.782837683927966e-07,3,20294398,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,23.409926283709382,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,21,8,1,11,1164.9442538082012,1164.9442538082012,1164.9442538082012,0.03,1,True,9.30646096924154e-07,3,20294398,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,468.6383330210965,468.6383330210965,468.6383330210965,0.03,1,True,1.2266229730785768e-06,4,20302317,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,9.858394031337292e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,46,8,1,11,398.2144552440657,398.2144552440657,398.2144552440657,0.03,1,True,5.177102869387768e-07,4,20302317,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,12.379876596264829,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,20,8,1,11,661.0632317078472,661.0632317078472,661.0632317078472,0.03,1,True,7.061168302951206e-07,4,20302317,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,433.79273557800593,433.79273557800593,433.79273557800593,0.03,1,True,1.2266229730785768e-06,5,20310236,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,2.227455069281066e-19,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,55,8,1,11,275.8457872121229,275.8457872121229,275.8457872121229,0.03,1,True,5.098691191212968e-07,5,20310236,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,9.294561992615643,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,21,8,1,11,736.5416843429522,736.5416843429522,736.5416843429522,0.03,1,True,5.72647575332884e-07,5,20310236,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,412.6612817432347,412.6612817432347,412.6612817432347,0.03,1,True,1.2266229730785768e-06,6,20318155,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,8.947856415256216e-22,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,44,8,1,11,274.8807064563017,274.8807064563017,274.8807064563017,0.03,1,True,5.618414921685847e-07,6,20318155,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,12.262849668944655,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,21,8,1,11,664.6310520414253,664.6310520414253,664.6310520414253,0.03,1,True,7.041389993078808e-07,6,20318155,8
without_cooperation,Without cooperation,2,1000.0,2.577198820403432e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,,8,1,11,373.5669036220025,373.5669036220025,373.5669036220025,0.03,1,True,1.2266229730785768e-06,7,20326074,8
coarse_jcls,Coarse JCLS,2,1000.0,2.577198820403432e+17,6.040490265797607e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,2,9,False,8,56,8,1,11,242.29735646740863,242.29735646740863,242.29735646740863,0.03,1,True,5.672255632267475e-07,7,20326074,8
refined_jcls,"Refined JCLS, 0.5 s",2,1000.0,6.693979909897655e+16,13.329451990220239,finite_crlb,fig4_localization_vs_satellites,0,11,True,40,17,8,1,11,820.2913410796884,820.2913410796884,820.2913410796884,0.03,1,True,9.82419224558335e-07,7,20326074,8
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,558.1769680848063,558.1769680848063,558.1769680848063,0.03,1,True,1.0015425151852745e-06,0,20271650,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,3.962543691443463e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,43,10,1,13,315.4943222019433,315.4943222019433,315.4943222019433,0.03,1,True,3.5528805613085176e-07,0,20271650,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,24.155714577409512,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,20,10,1,13,1239.7533564427636,1239.7533564427636,1239.7533564427636,0.03,1,True,6.810997236573447e-07,0,20271650,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,563.9241662448335,563.9241662448335,563.9241662448335,0.03,1,True,1.0015425151852745e-06,1,20279569,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,1.1298591791845482e-22,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,43,10,1,13,347.5852759519131,347.5852759519131,347.5852759519131,0.03,1,True,3.2126192950985064e-07,1,20279569,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,16.52922337807163,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,15,10,1,13,977.2069455104528,977.2069455104528,977.2069455104528,0.03,1,True,5.057647769489332e-07,1,20279569,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,548.536015782036,548.536015782036,548.536015782036,0.03,1,True,1.0015425151852745e-06,2,20287488,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,6.891118629292576e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,45,10,1,13,235.68918057698255,235.68918057698255,235.68918057698255,0.03,1,True,3.0386499841118314e-07,2,20287488,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,15.527880377264603,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,19,10,1,13,924.1308741507039,924.1308741507039,924.1308741507039,0.03,1,True,6.920731401549348e-07,2,20287488,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,507.28471163312815,507.28471163312815,507.28471163312815,0.03,1,True,1.0015425151852745e-06,3,20295407,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,8.173715303921782e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,49,10,1,13,243.1260678990454,243.1260678990454,243.1260678990454,0.03,1,True,3.189747134904199e-07,3,20295407,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,34.602021903593155,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,21,10,1,13,921.4351108846332,921.4351108846332,921.4351108846332,0.03,1,True,5.678219324907746e-07,3,20295407,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,531.5308242027529,531.5308242027529,531.5308242027529,0.03,1,True,1.0015425151852745e-06,4,20303326,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,1.2340028428675924e-21,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,51,10,1,13,348.42178357612977,348.42178357612977,348.42178357612977,0.03,1,True,3.8788651253259204e-07,4,20303326,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,18.411199284689303,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,19,10,1,13,1136.9253816044322,1136.9253816044322,1136.9253816044322,0.03,1,True,5.016004650341389e-07,4,20303326,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,490.5659150670629,490.5659150670629,490.5659150670629,0.03,1,True,1.0015425151852745e-06,5,20311245,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,1.8863494401134505e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,51,10,1,13,201.6611236699695,201.6611236699695,201.6611236699695,0.03,1,True,2.8171868061598114e-07,5,20311245,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,23.94581658474023,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,17,10,1,13,451.8787263472378,451.8787263472378,451.8787263472378,0.03,1,True,4.769546907695856e-07,5,20311245,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,510.1703356683036,510.1703356683036,510.1703356683036,0.03,1,True,1.0015425151852745e-06,6,20319164,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,4.036233116926815e-22,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,53,10,1,13,283.81214893288023,283.81214893288023,283.81214893288023,0.03,1,True,3.355690101753683e-07,6,20319164,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,27.97753189508696,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,17,10,1,13,824.0062248991534,824.0062248991534,824.0062248991534,0.03,1,True,7.008746479294289e-07,6,20319164,10
without_cooperation,Without cooperation,3,1000.0,6.443673538519741e+17,,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,,10,1,13,510.91376997007944,510.91376997007944,510.91376997007944,0.03,1,True,1.0015425151852745e-06,7,20327083,10
coarse_jcls,Coarse JCLS,3,1000.0,6.443673538519741e+17,2.5937087426554958e-20,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,10,45,10,1,13,229.33597642905627,229.33597642905627,229.33597642905627,0.03,1,True,3.2255900034560185e-07,7,20327083,10
refined_jcls,"Refined JCLS, 0.5 s",3,1000.0,1.7296572645769222e+17,30.90681036604524,rank_deficient_diagnostic,fig4_localization_vs_satellites,1,12,False,50,20,10,1,13,1160.8754877740785,1160.8754877740785,1160.8754877740785,0.03,1,True,1.527249858778422e-06,7,20327083,10
