baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,80.70946811442714,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,32,10,3,21,3232.0364497502287,3239.518137497099,3232.0632577162473,0.03,clock_sweep,True,2.8732581369737853e-06,6,20317148,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,59.12789466195911,67.6338848859363,63.90172095234173,0.03,clock_sweep,True,6.328498517119365e-09,7,20325067,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,3.7154097271518354,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,63,10,3,21,11080.448543427234,11101.457414541164,11080.594056929447,0.03,clock_sweep,True,1.771446415826636e-05,7,20325067,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,74.8373996071805,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,58,10,3,21,5410.509153544974,5405.629884788484,5410.5172833156175,0.03,clock_sweep,True,9.251442417611183e-06,7,20325067,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,31.9989044993717,34.70334202414903,38.15255060764656,0.03,clock_sweep,True,6.328498517119365e-09,8,20332986,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,7.928444687737573,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,50,10,3,21,3723.880340000545,3734.1341185233,3723.929049525927,0.03,clock_sweep,True,4.831147054111031e-06,8,20332986,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,76.94242866906023,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,41,10,3,21,4974.646634293611,4976.448869951303,4974.647361109225,0.03,clock_sweep,True,7.935615598885818e-06,8,20332986,10.0
without_cooperation,Without cooperation,1,10.0,15185201.68875787,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,39.85176340381105,42.43561587069996,40.115434102045484,0.03,clock_sweep,True,6.328498517119365e-09,9,20340905,10.0
coarse_jcls,Coarse JCLS,1,10.0,15185201.68875787,4.682968206708808,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,84,10,3,21,7290.3614359675785,7283.254856170445,7290.409360316322,0.03,clock_sweep,True,1.0226905234618103e-05,9,20340905,10.0
refined_jcls,"Refined JCLS, 0.5 s",1,10.0,15185201.69186531,93.6829503410615,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,61,10,3,21,3460.809407460501,3464.0186418452586,3460.8133734753596,0.03,clock_sweep,True,4.499770738969547e-06,9,20340905,10.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,77.11495212060397,65.95615177418094,87.65130738694039,0.03,clock_sweep,True,7.45025360483769e-08,0,20270643,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,8.261519079759971,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,49,10,3,21,9553.158454166418,9571.75124644897,9553.223632401292,0.03,clock_sweep,True,1.5060105315896515e-05,0,20270643,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,73.83825916091847,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,51,10,3,21,4936.446982445187,4937.387792804675,4936.448151953601,0.03,clock_sweep,True,6.881965846141394e-06,0,20270643,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,96.10882761771104,89.07415122143574,100.28144293831433,0.03,clock_sweep,True,7.45025360483769e-08,1,20278562,100.0
coarse_jcls,Coarse JCLS,2,100.0,14833761.871177712,7.760920499585385,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,40,10,3,21,7574.075809229035,7564.763759567447,7574.1447932932215,0.03,clock_sweep,True,8.896050746728537e-06,1,20278562,100.0
refined_jcls,"Refined JCLS, 0.5 s",2,100.0,14833761.874602744,78.95463558894751,finite_crlb,fig6_localization_vs_clock_std,0,21,True,180,56,10,3,21,2242.988634419368,2240.9626876829807,2242.995191750185,0.03,clock_sweep,True,3.441332960300482e-06,1,20278562,100.0
without_cooperation,Without cooperation,2,100.0,14833761.871177712,,finite_crlb,fig6_localization_vs_clock_std,0,21,True,36,,10,3,21,76.67283991250547,55.45210080315522,83.40616753407348,0.03,clock_sweep,True,7.45025360483769e-08,2,20286481,100.0
