arrays_npz,bounds_reportability_status_raw,cache_status,candidate_diagnostic,clock_sigma_ns,clock_sigma_seconds,clock_subspace_estimable,condition_number,convergence_boolean,covariance_method,crlb_clock_ns,crlb_full_rank,crlb_position_m,crlb_status,elapsed_time_s,failure_reason,failure_recorded,fim_rank,fim_saved,graph_average_degree,graph_connected_components,human_signoff_required,jcls_applicable,log10_condition_number,manuscript_ready,measurement_vector_saved,non_final,not_for_manuscript_submission,num_satellites,num_users,product,random_seed,rank_deficiency,row_id,runtime_seconds,satellite_geometry_id,scenario_metadata,single_ue_baseline_only,sl_edge_probability,stage_a_position_by_ue_m,stage_a_position_rmse_m,stage_a_status,stage_a_success,stage_b_position_by_ue_m,stage_b_position_rmse_m,stage_b_status,stage_b_success,stage_b_sync_error_km,stage_b_sync_error_ns,stage_c_position_by_ue_m,stage_c_position_rmse_m,stage_c_status,stage_c_success,stage_c_sync_error_km,stage_c_sync_error_ns,stage_c_used,state_dimension,trial_id,ue_position_subspace_estimable,ue_positions_saved
outputs/wave_results/observability/cache/observability_nu3_ns2_p1p0_c7e-06_t4.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,8.790840105040704e+16,False,,,False,,rank_deficient_diagnostic,,none,False,10,True,2.0,1,True,True,16.944030380824522,False,True,True,True,2,3,observability,103066,3,observability_nu3_ns2_p1p0_c7e-06_t4,0.0929999999998472,seed103066_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017341925847411574, 'dl_range_sigma_km_min': 0.00017244307638053657, 'dl_range_sigma_m_max': 0.17341925847411574, 'dl_range_sigma_m_min': 0.17244307638053658, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017341925847411574, 'range_sigma_km_min': 7.955336007819708e-06, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 9.178949218116788e-05, 'sl_range_sigma_km_min': 7.955336007819708e-06, 'sl_range_sigma_m_max': 0.09178949218116787, 'sl_range_sigma_m_min': 0.007955336007819709, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 40.50814635674078, 'snr_db_min': 19.26545756498578}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,64445.24289874809;64328.36135988231;64173.25854882997,64315.71741625116,failed_or_rank_deficient,False,65242.408780483376;65229.25295177208;65378.276874644886,65283.347624601505,rank_deficient_updated,False,11.983719934019227,39973.38696899182,65242.408780483376;65229.25295177208;65378.276874644886,65283.347624601505,updated,True,11.983719934019227,39973.38696899182,True,13,4,True,True
outputs/wave_results/observability/cache/observability_nu3_ns3_p1p0_c7e-06_t0.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,2.6096907162471556e+16,False,,,False,,rank_deficient_diagnostic,,none,False,13,True,2.0,1,True,True,16.416589040600247,False,True,True,True,3,3,observability,103093,1,observability_nu3_ns3_p1p0_c7e-06_t0,0.07799999999997453,seed103093_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001746627962414946, 'dl_range_sigma_km_min': 0.00017243706715430214, 'dl_range_sigma_m_max': 0.1746627962414946, 'dl_range_sigma_m_min': 0.17243706715430215, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001746627962414946, 'range_sigma_km_min': 2.5316954129785762e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00013325928450834518, 'sl_range_sigma_km_min': 2.5316954129785762e-05, 'sl_range_sigma_m_max': 0.13325928450834518, 'sl_range_sigma_m_min': 0.02531695412978576, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 30.45308781351551, 'snr_db_min': 16.027367365441336}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,27644.032451929634;30472.811074980455;28138.4164239008,28778.204854018953,converged,True,199894.80594073687;199810.65363661136;199924.80027095726,199876.75912267945,updated_not_converged,False,114.94141632234093,383403.2953635576,199894.83288124326;199810.14794481013;199924.95189707234,199876.65014986432,updated_with_clock_fallback,True,114.94141632234093,383403.2953635576,True,14,0,True,True
outputs/wave_results/observability/cache/observability_nu3_ns3_p1p0_c7e-06_t1.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,2828005489054.6196,False,pinv,6978.777465077929,True,22315.312743389084,finite_crlb,,none,False,14,True,2.0,1,True,True,12.451480248075292,False,True,True,True,3,3,observability,103094,0,observability_nu3_ns3_p1p0_c7e-06_t1,0.1089999999999236,seed103094_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017465466953734646, 'dl_range_sigma_km_min': 0.0001724253568223056, 'dl_range_sigma_m_max': 0.17465466953734646, 'dl_range_sigma_m_min': 0.1724253568223056, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017465466953734646, 'range_sigma_km_min': 0.00010479530030180438, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.000162947365455166, 'sl_range_sigma_km_min': 0.00010479530030180438, 'sl_range_sigma_m_max': 0.162947365455166, 'sl_range_sigma_m_min': 0.10479530030180438, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 19.80989415339303, 'snr_db_min': 14.280370045132898}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,17429.78994711158;17278.076343350243;18015.461014069897,17577.31810484318,converged,True,184799.84763525298;184759.7142460346;184780.93855326256,184780.16753872123,updated_not_converged,False,107.74385049656996,359394.80004053324,184728.74746284523;184688.60052560046;184710.82262163662,184709.39093330564,updated_with_clock_fallback,True,107.74385049656996,359394.80004053324,True,14,1,True,True
outputs/wave_results/observability/cache/observability_nu3_ns3_p1p0_c7e-06_t2.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,712616365251752.2,False,,,False,,rank_deficient_diagnostic,,none,False,13,True,2.0,1,True,True,14.852855791712612,False,True,True,True,3,3,observability,103095,1,observability_nu3_ns3_p1p0_c7e-06_t2,0.17200000000002547,seed103095_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017465573363668988, 'dl_range_sigma_km_min': 0.00017242718306769166, 'dl_range_sigma_m_max': 0.17465573363668987, 'dl_range_sigma_m_min': 0.17242718306769167, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017465573363668988, 'range_sigma_km_min': 8.707133110411005e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00014106844190906056, 'sl_range_sigma_km_min': 8.707133110411005e-05, 'sl_range_sigma_m_max': 0.14106844190906057, 'sl_range_sigma_m_min': 0.08707133110411006, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 19.80980215716832, 'snr_db_min': 15.532719515839261}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,52444.44481754564;52456.76879476631;52561.4000183638,52487.564103314384,converged,True,54060.02831745422;54060.76042594744;54058.48200837533,54059.75692560186,updated_not_converged,False,0.7940437657664183,2648.6449027560875,54060.02824667874;54060.760354423735;54058.4819371298,54059.756854420295,updated,True,0.7940437612167452,2648.6448875800115,True,14,2,True,True
outputs/wave_results/observability/cache/observability_nu3_ns3_p1p0_c7e-06_t3.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,12835569755798.71,False,pinv,2810.27662954507,True,1439.785584013281,finite_crlb,,none,False,14,True,2.0,1,True,True,13.108415151255027,False,True,True,True,3,3,observability,103096,0,observability_nu3_ns3_p1p0_c7e-06_t3,0.1089999999999236,seed103096_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001746415264887764, 'dl_range_sigma_km_min': 0.00017244077771463322, 'dl_range_sigma_m_max': 0.1746415264887764, 'dl_range_sigma_m_min': 0.17244077771463323, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001746415264887764, 'range_sigma_km_min': 7.152474021195277e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00011206694813422138, 'sl_range_sigma_km_min': 7.152474021195277e-05, 'sl_range_sigma_m_max': 0.11206694813422138, 'sl_range_sigma_m_min': 0.07152474021195276, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 21.432191126982616, 'snr_db_min': 17.53176600499748}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,16303.005181908738;16397.049671276993;16496.94553756654,16399.191321048984,converged,True,17622.946584294794;17623.559879718992;17627.71604912611,17624.74096505219,updated_not_converged,False,7.829009549603553,26114.764867112015,17622.93660892618;17623.549534608603;17627.705794224723,17624.730773251333,updated,True,7.829012018720645,26114.773103200103,True,14,3,True,True
outputs/wave_results/observability/cache/observability_nu3_ns3_p1p0_c7e-06_t4.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,1569187391607.0544,False,pinv,7505.836044006866,True,14152.883847823603,finite_crlb,,none,False,14,True,2.0,1,True,True,12.195674809923034,False,True,True,True,3,3,observability,103097,0,observability_nu3_ns3_p1p0_c7e-06_t4,0.1089999999999236,seed103097_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.0001746519586566121, 'dl_range_sigma_km_min': 0.00017242575776568064, 'dl_range_sigma_m_max': 0.1746519586566121, 'dl_range_sigma_m_min': 0.17242575776568064, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.0001746519586566121, 'range_sigma_km_min': 9.576299430180376e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00012691709112242313, 'sl_range_sigma_km_min': 9.576299430180376e-05, 'sl_range_sigma_m_max': 0.12691709112242314, 'sl_range_sigma_m_min': 0.09576299430180375, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 19.809873955981686, 'snr_db_min': 16.450914713685364}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,14922.209231335919;15229.547537247729;15165.9889815592,15106.49604554092,converged,True,25614.276991124887;25620.37450868897;25626.10654241348,25620.253136055446,updated_not_converged,False,12.451403716566034,41533.41214663257,25601.318508373377;25607.412895794823;25613.13902935851,25607.290599359578,updated,True,12.448505087075604,41523.743359399676,True,14,4,True,True
outputs/wave_results/observability/cache/observability_nu3_ns4_p1p0_c7e-06_t0.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,2096921636367.9385,False,pinv,9004.995253144249,True,14090.26076241125,finite_crlb,,none,False,15,True,2.0,1,True,True,12.32158220083783,False,True,True,True,4,3,observability,103124,0,observability_nu3_ns4_p1p0_c7e-06_t0,0.09400000000005093,seed103124_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017609654706240784, 'dl_range_sigma_km_min': 0.0001724372302219534, 'dl_range_sigma_m_max': 0.17609654706240785, 'dl_range_sigma_m_min': 0.1724372302219534, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017609654706240784, 'range_sigma_km_min': 6.586830889635049e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 9.743417674043783e-05, 'sl_range_sigma_km_min': 6.586830889635049e-05, 'sl_range_sigma_m_max': 0.09743417674043782, 'sl_range_sigma_m_min': 0.0658683088963505, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 22.14778663812544, 'snr_db_min': 18.747090508551636}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,4831.9585464148795;3996.3990111205007;4375.7744295490875,4414.613244994868,converged,True,8751.839001453875;8750.793807851207;8751.186233104972,8751.273024754402,updated_not_converged,False,1.5034010973776137,5014.806267666727,8751.850748820152;8750.805554565417;8751.197983119322,8751.284772786003,updated,True,1.5033979903858476,5014.795903857754,True,15,0,True,True
outputs/wave_results/observability/cache/observability_nu3_ns4_p1p0_c7e-06_t1.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,13571867090097.377,False,pinv,3501.392688596454,True,2170.2995468284494,finite_crlb,,none,False,15,True,2.0,1,True,True,13.13263959792858,False,True,True,True,4,3,observability,103125,0,observability_nu3_ns4_p1p0_c7e-06_t1,0.13999999999987267,seed103125_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017610842688262418, 'dl_range_sigma_km_min': 0.0001724257145644714, 'dl_range_sigma_m_max': 0.17610842688262418, 'dl_range_sigma_m_min': 0.1724257145644714, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017610842688262418, 'range_sigma_km_min': 3.7496804586207915e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 4.7335723584534826e-05, 'sl_range_sigma_km_min': 3.7496804586207915e-05, 'sl_range_sigma_m_max': 0.047335723584534826, 'sl_range_sigma_m_min': 0.03749680458620792, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 27.04143171881961, 'snr_db_min': 19.62631406771203}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,27113.598359195134;26248.676286063397;26146.179644519212,26506.369880702052,converged,True,22676.604179678514;22380.84987652873;22630.138618883022,22562.90460193006,updated_not_converged,False,8.13319914654565,27129.43214383882,22679.52009776017;22383.899731465353;22633.383477002226,22565.974730923543,updated,True,8.132619138387222,27127.497444873086,True,15,1,True,True
outputs/wave_results/observability/cache/observability_nu3_ns4_p1p0_c7e-06_t2.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,4106408116720699.0,False,,,False,,rank_deficient_diagnostic,,none,False,14,True,2.0,1,True,True,15.613462109679437,False,True,True,True,4,3,observability,103126,1,observability_nu3_ns4_p1p0_c7e-06_t2,0.1410000000000764,seed103126_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017779210122383286, 'dl_range_sigma_km_min': 0.00017242523237542674, 'dl_range_sigma_m_max': 0.17779210122383285, 'dl_range_sigma_m_min': 0.17242523237542673, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017779210122383286, 'range_sigma_km_min': 1.1081988491014697e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 0.00011325522405656235, 'sl_range_sigma_km_min': 1.1081988491014697e-05, 'sl_range_sigma_m_max': 0.11325522405656235, 'sl_range_sigma_m_min': 0.011081988491014697, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 37.62896301227788, 'snr_db_min': 17.440152036378464}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,13220.859048495573;13219.900002418275;13222.040857073245,13220.933331655524,converged,True,21622.799521395274;21622.9798103681;21622.96466321681,21622.914665147568,updated_not_converged,False,3.0830098442222553,10283.813891749924,21622.799512833615;21622.979801782672;21622.964654633583,21622.914656570796,updated,True,3.0830098442891867,10283.813891973181,True,15,2,True,True
outputs/wave_results/observability/cache/observability_nu3_ns4_p1p0_c7e-06_t3.npz,finite_crlb,hit,True,7499.999999999999,7.499999999999999e-06,True,15227079255355.814,False,pinv,3053.537717943329,True,1835.9706818153204,finite_crlb,,none,False,15,True,2.0,1,True,True,13.182616608199613,False,True,True,True,4,3,observability,103127,0,observability_nu3_ns4_p1p0_c7e-06_t3,0.125,seed103127_synthetic_visible_leo,"{'clock_drift_reference': '0.5 ppm over 15 s gives 7.5 us, approximately 2.25 km range-domain bias', 'geometry_model': 'manuscript_candidate_mit_stata_synthetic_leo', 'noise': {'beta_interpretation': 'bandwidth_as_rms_bandwidth', 'dl_bandwidth_hz': 20000000.0, 'dl_frequency_hz': 2200000000.0, 'dl_range_sigma_km_max': 0.00017612599821297453, 'dl_range_sigma_km_min': 0.00017244544385805856, 'dl_range_sigma_m_max': 0.17612599821297453, 'dl_range_sigma_m_min': 0.17244544385805857, 'dl_receive_antenna_gain_db': 3.0, 'dl_transmit_antenna_gain_db': 20.0, 'dl_transmit_power_dbm': 55.0, 'implementation_loss_db': 0.0, 'link_budget_model': 'free_space_path_loss_beta_snr_toa', 'noise_density_dbm_per_hz': -174.0, 'range_sigma_km_max': 0.00017612599821297453, 'range_sigma_km_min': 4.093773686891506e-05, 'receiver_noise_figure_db': 5.0, 'sigma_scale': 1.0, 'sl_bandwidth_hz': 40000000.0, 'sl_frequency_hz': 5900000000.0, 'sl_range_sigma_km_max': 8.999079968701791e-05, 'sl_range_sigma_km_min': 4.093773686891506e-05, 'sl_range_sigma_m_max': 0.08999079968701791, 'sl_range_sigma_m_min': 0.04093773686891506, 'sl_receive_antenna_gain_db': 3.0, 'sl_transmit_antenna_gain_db': 3.0, 'sl_transmit_power_dbm': 20.0, 'snr_db_max': 26.27884030410469, 'snr_db_min': 19.437354685944612}, 'sl_graph': {'average_degree': 2.0, 'connected_component_count': 1, 'connected_components': [[1, 2, 3]], 'directed_sl_measurement_count': 6, 'graph_connected': True, 'possible_undirected_edges': 3, 'sl_edge_probability': 1.0, 'undirected_edge_count': 3}, 'sl_undirected_edges': [[1, 2], [1, 3], [2, 3]]}",False,1.0,14192.107800228656;15507.816294662784;14742.053129997164,14823.814404868706,converged,True,70521.76202863453;70525.40839351034;70538.66264419796,70528.61139595936,updated_not_converged,False,34.40439552543542,114760.71064281216,70522.12736367545;70525.77544984578;70539.02553063034,70528.97648841799,updated,True,34.404153179089604,114759.90226241651,True,15,3,True,True
