baseline_id,baseline_label,case_index,clock_std_ns,condition_number,cost,crlb_status,figure_id,fim_nullity,fim_rank,is_full_rank,measurement_count,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
coarse_jcls,Coarse JCLS,5,1000.0,123111275394.85396,15.576805428193023,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,10,8,5,27,652.4831981119551,652.461531206041,652.4832075825337,,5,True,4.563723287857582e-07,0,20273768,8
refined_jcls,"Refined JCLS, 0.5 s",5,1000.0,123110988485.90234,127.78750479458402,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,300,34,8,5,27,1096.6029528216616,1096.6271981799216,1096.6029556209044,,5,True,4.5751985568712725e-07,0,20273768,8
without_cooperation,Without cooperation,5,1000.0,123111275394.85396,,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,,8,5,27,357.76814679229017,291.28314984924253,398.1095147705862,,5,True,6.232718168062794e-07,1,20281687,8
coarse_jcls,Coarse JCLS,5,1000.0,123111275394.85396,17.171999486673883,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,200,8,5,27,1903.3945050757088,1903.319660326943,1903.3945107423967,,5,False,1.4345452536962047e-06,1,20281687,8
refined_jcls,"Refined JCLS, 0.5 s",5,1000.0,123110988485.90234,133.4585680082364,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,300,39,8,5,27,278.97100526438874,279.0394740851959,278.97102326717504,,5,True,2.4946895722081016e-07,1,20281687,8
without_cooperation,Without cooperation,5,1000.0,123111275394.85396,,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,,8,5,27,357.99470205804226,292.1236971305184,398.29937177083934,,5,True,6.232718168062794e-07,2,20289606,8
coarse_jcls,Coarse JCLS,5,1000.0,123111275394.85396,16.97561591686482,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,60,8,8,5,27,1674.3673264893525,1674.3532466905165,1674.367333540977,,5,True,1.2865918100283352e-06,2,20289606,8
refined_jcls,"Refined JCLS, 0.5 s",5,1000.0,123110988485.90234,134.22654629757494,finite_crlb,fig4_localization_vs_satellites_candidate,0,27,True,300,61,8,5,27,877.0331651633721,877.0229603584752,877.033166527743,,5,True,3.3815663866598335e-07,2,20289606,8
without_cooperation,Without cooperation,6,1000.0,3558977413688.9688,,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,,4,7,31,2217.959686350874,2217.610705207103,2217.9720080506586,,7,True,6.626944545817483e-07,0,20274777,4
coarse_jcls,Coarse JCLS,6,1000.0,3558977413688.9688,24.242897749061445,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,200,4,7,31,1483.4692192933908,1483.4421793426181,1483.469224958394,,7,False,4.0432964996076826e-07,0,20274777,4
refined_jcls,"Refined JCLS, 0.5 s",6,1000.0,3559017550558.8135,150.73001113050816,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,350,171,4,7,31,7435.458794422115,7435.373517816293,7435.458800805568,,7,True,1.365377603021604e-06,0,20274777,4
without_cooperation,Without cooperation,6,1000.0,3558977413688.9688,,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,,4,7,31,2218.3698220210913,2218.0739860476833,2218.380310669842,,7,True,6.626944545817483e-07,1,20282696,4
coarse_jcls,Coarse JCLS,6,1000.0,3558977413688.9688,21.080653778637334,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,200,4,7,31,6248.74595592477,6248.782580063192,6248.7459573057395,,7,False,1.3551261731442274e-06,1,20282696,4
refined_jcls,"Refined JCLS, 0.5 s",6,1000.0,3559017550558.8135,153.12120287373918,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,350,102,4,7,31,4323.832866234854,4323.838620920401,4323.832866661325,,7,True,1.0068408520399651e-06,1,20282696,4
without_cooperation,Without cooperation,6,1000.0,3558977413688.9688,,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,,4,7,31,2217.848130769978,2218.0586747996626,2217.86072027922,,7,True,6.626944545817483e-07,2,20290615,4
coarse_jcls,Coarse JCLS,6,1000.0,3558977413688.9688,22.442139726818834,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,70,9,4,7,31,11640.1123826361,11640.099736702989,11640.112401440347,,7,True,3.3945451008773686e-06,2,20290615,4
refined_jcls,"Refined JCLS, 0.5 s",6,1000.0,3559017550558.8135,177.43261740291854,finite_crlb,fig4_localization_vs_satellites_candidate,0,31,True,350,200,4,7,31,891.2126858237073,891.2160777558781,891.2126863104835,,7,False,2.909865471008999e-07,2,20290615,4
without_cooperation,Without cooperation,7,1000.0,2659986024213.531,,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,,8,7,35,619.6109623634219,600.9127613281178,621.4452342689967,,7,True,6.938560093270751e-07,0,20275786,8
coarse_jcls,Coarse JCLS,7,1000.0,2659986024213.531,25.231902474221176,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,9,8,7,35,1235.2959549817347,1235.336304963657,1235.2959572499474,,7,True,4.896026839866978e-07,0,20275786,8
refined_jcls,"Refined JCLS, 0.5 s",7,1000.0,2660019822616.289,221.04327363729257,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,490,47,8,7,35,945.2006131789129,945.21120626177,945.2006134154528,,7,True,3.952336951329813e-07,0,20275786,8
without_cooperation,Without cooperation,7,1000.0,2659986024213.531,,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,,8,7,35,619.2488280031785,600.9868128017287,621.095462704457,,7,True,6.938560093270751e-07,1,20283705,8
coarse_jcls,Coarse JCLS,7,1000.0,2659986024213.531,43.866877065406314,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,8,8,7,35,4144.565426139196,4144.52105352513,4144.565426924883,,7,True,2.054545433123048e-06,1,20283705,8
refined_jcls,"Refined JCLS, 0.5 s",7,1000.0,2660019822616.289,266.9152636169499,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,490,49,8,7,35,2254.4486316139933,2254.409297307295,2254.448635024043,,7,True,1.4027968362047208e-06,1,20283705,8
without_cooperation,Without cooperation,7,1000.0,2659986024213.531,,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,,8,7,35,619.3948230792204,601.0053438431047,621.2091054891171,,7,True,6.938560093270751e-07,2,20291624,8
coarse_jcls,Coarse JCLS,7,1000.0,2659986024213.531,28.65289175351894,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,98,198,8,7,35,2222.4780424674586,2222.4537435886195,2222.478047893457,,7,True,8.485279704567221e-07,2,20291624,8
refined_jcls,"Refined JCLS, 0.5 s",7,1000.0,2660019822616.289,214.06699510976887,finite_crlb,fig4_localization_vs_satellites_candidate,0,35,True,490,35,8,7,35,1847.703460626697,1847.6522820861674,1847.703464920833,,7,True,1.1547497271397844e-06,2,20291624,8
